"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"dssyapr";"dssyapr";"1187607832159371264";"1213971461573988352";"/dssyapr/status/1213971461573988352";"2020-01-05 23:52:05";1578268325;"Sy juga kurang update mengenai banjir di jakarta mas, tapi disini sy hanya mempertanyakan apalagi banjir itu terjadi disebabkan oleh curah hujan yg berlebih pd tahun ini, masa iya salahkan pak gub, emang dia yg minta hujan, gak kan";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Sy juga kurang update mengenai <strong>banjir</strong> di <strong>jakarta</strong> mas, tapi disini sy hanya mempertanyakan apalagi <strong>banjir</strong> itu terjadi disebabkan oleh curah hujan yg berlebih pd tahun ini, masa iya salahkan pak gub, emang dia yg minta hujan, gak kan</p>";"[]";"[]";False;"[]";"";0;0;2;True;True;"1213768056247160832";"[{'screen_name': 'DanielAO4', 'user_id': '411286106'}, {'screen_name': 'Gbmkti', 'user_id': '1033010817820577794'}]"
"EnjoyIdnesia";"EnjoyINDONESIA 🇮🇩";"1561121688";"1213971444352208896";"/EnjoyIdnesia/status/1213971444352208896";"2020-01-05 23:52:01";1578268321;"Memang tidak ada yg menjamin, waduk retensi di bogor, sukabumi akan menuntaskan banjirJakarta. Itu hanya mengurangi potensi banjir 30%. Masih ada 70% potensi banjir yg mengancam. Herannya, ada pihak yg ngotot itu adalah solusi total banjir Jakarta..";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Memang tidak ada yg menjamin, waduk retensi di bogor, sukabumi akan menuntaskan <strong>banjirJakarta</strong>. Itu hanya mengurangi potensi <strong>banjir</strong> 30%. Masih ada 70% potensi <strong>banjir</strong> yg mengancam. Herannya, ada pihak yg ngotot itu adalah solusi total <strong>banjir</strong> <strong>Jakarta</strong>..</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1213833659431694336";"[{'screen_name': 'amflife', 'user_id': '44272080'}]"
"mujiza_t";"Muji";"504492399";"1213971386009407488";"/mujiza_t/status/1213971386009407488";"2020-01-05 23:51:47";1578268307;"Berhasil membuat Jakarta bebas banjir sesuai janjinya klo jadi presiden lebih gampang mengatasi banjir di jakrta";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Berhasil membuat <strong>Jakarta</strong> bebas <strong>banjir</strong> sesuai janjinya klo jadi presiden lebih gampang mengatasi <strong>banjir</strong> di jakrta</p>";"[]";"[]";False;"[]";"";1;0;0;False;True;"1213709514333028353";"[{'screen_name': 'AliSinggih1', 'user_id': '1936671134'}, {'screen_name': 'SaragihJack', 'user_id': '2773391305'}]"
"YCH7168";"#JokowiTakutFPI";"2224997119";"1213971210070941696";"/YCH7168/status/1213971210070941696";"2020-01-05 23:51:05";1578268265;"Era one iabon titik banjir turun drastis sekarang hanya tinggal 1 titik saja seluas 1/2 jakarta ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Era one iabon titik <strong>banjir</strong> turun drastis sekarang hanya tinggal 1 titik saja seluas 1/2 <strong>jakarta</strong> <img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/><img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/><img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/><img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1212317243796643840";"[{'screen_name': 'bersatulahnkri', 'user_id': '519670718'}, {'screen_name': 'pujangga1123', 'user_id': '957136247360602113'}, {'screen_name': 'aniesbaswedan', 'user_id': '110312278'}]"
"Small_Stuff_";"V for Vendetta";"351338013";"1213970959486423041";"/Small_Stuff_/status/1213970959486423041";"2020-01-05 23:50:05";1578268205;"Mbahas banjir Jakarta di wa group bisa sangat berbahaya dan sensitif kalau members-nya heterogen ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Mbahas <strong>banjir</strong> <strong>Jakarta</strong> di wa group bisa sangat berbahaya dan sensitif kalau members-nya heterogen <img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1213965859837767680";"[{'screen_name': 'Genesis7173', 'user_id': '2534107303'}]"
"gspambudi";"Galang Setyo Pambudi";"197734815";"1213973360717127680";"/gspambudi/status/1213973360717127680";"2020-01-05 23:59:38";1578268778;"Ini ak post 3 minggu yg lalu, macet banjir jakarta";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Ini ak post 3 minggu yg lalu, macet <strong>banjir</strong> <strong>jakarta</strong></p>";"[]";"[]";False;"[]";"";0;0;1;True;True;"1213391147285929985";"[{'screen_name': '_rizdika', 'user_id': '1704655130'}]"
"alazhar_21";"Penunggang Besi Tua";"1731229902";"1213973178638204934";"/alazhar_21/status/1213973178638204934";"2020-01-05 23:58:54";1578268734;"Jakarta banjir kemaren enak sepi mobil pada masuk bengkel orang pada naik angkutan umum, mantap!";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Jakarta</strong> <strong>banjir</strong> kemaren enak sepi mobil pada masuk bengkel orang pada naik angkutan umum, mantap!</p>";"[]";"[]";False;"[]";"";0;0;1;True;False;"";"[]"
"Anti_Cebong07";"Anti_Cebong07";"898704488936071168";"1213973106286424064";"/Anti_Cebong07/status/1213973106286424064";"2020-01-05 23:58:37";1578268717;"Silahkan kaum kolam butek kejang2 

Ternyata Banjir Terparah di Jakarta Terjadi di Era Ahok dan Jokowi, Ini Datanya

#4niesDatangIndonesiaSenang
#4niesDatangIndonesiaSenang
https://www.idtoday.co/2020/01/ternyata-banjir-terparah-di-jakarta.html … lewat @idtodaydotco";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Silahkan kaum kolam butek kejang2 

Ternyata <strong>Banjir</strong> Terparah di <strong>Jakarta</strong> Terjadi di Era Ahok dan Jokowi, Ini Datanya

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/4niesDatangIndonesiaSenang?src=hash""><s>#</s><b>4niesDatangIndonesiaSenang</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/4niesDatangIndonesiaSenang?src=hash""><s>#</s><b>4niesDatangIndonesiaSenang</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.idtoday.co/2020/01/ternyata-banjir-terparah-di-jakarta.html"" dir=""ltr"" href=""https://t.co/NrUBruYSlr"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.idtoday.co/2020/01/ternyata-banjir-terparah-di-jakarta.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">idtoday.co/2020/01/ternya</span><span class=""invisible"">ta-banjir-terparah-di-jakarta.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> lewat @idtodaydotco</p>";"['https://www.idtoday.co/2020/01/ternyata-banjir-terparah-di-jakarta.html']";"['4niesDatangIndonesiaSenang', '4niesDatangIndonesiaSenang']";False;"[]";"";8;1;0;False;True;"1213861416588824576";"[{'screen_name': 'TPFID', 'user_id': '1068975162769367041'}, {'screen_name': 'RekiDatuak', 'user_id': '1127392794'}]"
"EnjoyIdnesia";"EnjoyINDONESIA 🇮🇩";"1561121688";"1213972831052029953";"/EnjoyIdnesia/status/1213972831052029953";"2020-01-05 23:57:32";1578268652;"Sependek pikiran saya, jadi banjir Jakarta adalah bagian dari rencana naturalisasi?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Sependek pikiran saya, jadi <strong>banjir</strong> <strong>Jakarta</strong> adalah bagian dari rencana naturalisasi?</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1213833659431694336";"[{'screen_name': 'alifabee', 'user_id': '121652717'}, {'screen_name': 'amflife', 'user_id': '44272080'}, {'screen_name': 'budimandjatmiko', 'user_id': '183217247'}]"
"Warrior764";"BukanKacungKoruptor";"996722864429518849";"1213972817126907904";"/Warrior764/status/1213972817126907904";"2020-01-05 23:57:28";1578268648;"Pantesan bang @hotmanParis mendorong clash action  kepada gabener DKI.

lah kerugian sebanyak ini kok.

Silakan disimak
Kerugian banjir di Jakarta dan sekitarnya diperkirakan melebihi Rp10 triliun, kata pengamat https://www.bbc.com/indonesia/indonesia-50982184 …
#4niesMundurJakartaTeratur";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Pantesan bang <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""409386722"" dir=""ltr"" href=""/hotmanParis""><s>@</s><b>hotmanParis</b></a> mendorong clash action  kepada gabener DKI.

lah kerugian sebanyak ini kok.

Silakan disimak
Kerugian <strong>banjir</strong> di <strong>Jakarta</strong> dan sekitarnya diperkirakan melebihi Rp10 triliun, kata pengamat <a class=""twitter-timeline-link"" data-expanded-url=""https://www.bbc.com/indonesia/indonesia-50982184"" dir=""ltr"" href=""https://t.co/EL9omHXPi0"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.bbc.com/indonesia/indonesia-50982184""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">bbc.com/indonesia/indo</span><span class=""invisible"">nesia-50982184</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/4niesMundurJakartaTeratur?src=hash""><s>#</s><b>4niesMundurJakartaTeratur</b></a></p>";"['https://www.bbc.com/indonesia/indonesia-50982184']";"['4niesMundurJakartaTeratur']";False;"[]";"";1;0;2;True;True;"1212712062092136449";"[{'screen_name': 'OlipItaZW', 'user_id': '1133755181546426368'}, {'screen_name': 'gunawanindra111', 'user_id': '3871309992'}]"
"Thebeyo28973344";"The_beyonder";"1162724143210483712";"1213972719030669312";"/Thebeyo28973344/status/1213972719030669312";"2020-01-05 23:57:05";1578268625;"Dulu adagyg ngomong kalau dia jadi presiden bahkan ampe ke2 kali, banjir jakarta akan beres...siapa kah dia??";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dulu adagyg ngomong kalau dia jadi presiden bahkan ampe ke2 kali, <strong>banjir</strong> <strong>jakarta</strong> akan beres...siapa kah dia??</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1213825093236715521";"[{'screen_name': 'zarazettirazr', 'user_id': '50682651'}]"
"abdrifai";"abd rifai";"435417776";"1213972594501636096";"/abdrifai/status/1213972594501636096";"2020-01-05 23:56:35";1578268595;"Tren Opini: BEGINI PENJELASANNYA KENAPA SISTEM KHILAFAH ADALAH SOLUSI BANJIR JAKARTA https://www.trenopini.com/2020/01/begini-penjelasannya-kenapa-sistem.html …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Tren Opini: BEGINI PENJELASANNYA KENAPA SISTEM KHILAFAH ADALAH SOLUSI <strong>BANJIR</strong> <strong>JAKARTA</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.trenopini.com/2020/01/begini-penjelasannya-kenapa-sistem.html"" dir=""ltr"" href=""https://t.co/cvwmVGU5XX"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.trenopini.com/2020/01/begini-penjelasannya-kenapa-sistem.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">trenopini.com/2020/01/begini</span><span class=""invisible"">-penjelasannya-kenapa-sistem.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://www.trenopini.com/2020/01/begini-penjelasannya-kenapa-sistem.html']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"chimex_1";"Chimex";"33842736";"1213972570212405249";"/chimex_1/status/1213972570212405249";"2020-01-05 23:56:29";1578268589;"Yang banjir bukan cuma jakarta...
Yang menderita kerugian bukan cuma warga jakarta...
Kenapa ngga sekalian gugat presiden ???";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Yang <strong>banjir</strong> bukan cuma <strong>jakarta</strong>...
Yang menderita kerugian bukan cuma warga <strong>jakarta</strong>...
Kenapa ngga sekalian gugat presiden ???</p>";"[]";"[]";False;"[]";"";0;1;1;True;True;"1213767778748059648";"[{'screen_name': 'detikcom', 'user_id': '69183155'}]"
"sangnanang";"Sang Nanang";"208412819";"1213972525354508289";"/sangnanang/status/1213972525354508289";"2020-01-05 23:56:19";1578268579;"Tidak Hanya Banjir Jakarta http://sangnanang.com/2020/01/06/tidak-hanya-banjir-jakarta/ …pic.twitter.com/HTDUdqgBJu";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Tidak Hanya <strong>Banjir</strong> <strong>Jakarta</strong> <a class=""twitter-timeline-link"" data-expanded-url=""http://sangnanang.com/2020/01/06/tidak-hanya-banjir-jakarta/"" dir=""ltr"" href=""https://t.co/4mXLR65YZU"" rel=""nofollow noopener"" target=""_blank"" title=""http://sangnanang.com/2020/01/06/tidak-hanya-banjir-jakarta/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">sangnanang.com/2020/01/06/tid</span><span class=""invisible"">ak-hanya-banjir-jakarta/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HTDUdqgBJu"">pic.twitter.com/HTDUdqgBJu</a></p>";"['http://sangnanang.com/2020/01/06/tidak-hanya-banjir-jakarta/']";"[]";True;"['https://pbs.twimg.com/media/ENjllBPX0AIgBgT.jpg']";"";0;0;0;False;False;"";"[]"
"AyouLarasati";"AYU🇮🇩";"1141581475";"1213972428512059392";"/AyouLarasati/status/1213972428512059392";"2020-01-05 23:55:56";1578268556;"@RadioElshinta 
Terkait Banjir di DKI Jakarta, 
Pesan dari Bang Horman Paris untuk LBH-LBH Jakarta Cc : @LBH_Jakarta https://twitter.com/zoelfick/status/1213712047868919808 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""121640063"" dir=""ltr"" href=""/RadioElshinta""><s>@</s><b>RadioElshinta</b></a> 
Terkait <strong>Banjir</strong> di DKI <strong>Jakarta</strong>, 
Pesan dari Bang Horman Paris untuk LBH-LBH <strong>Jakarta</strong> Cc : <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""280942957"" dir=""ltr"" href=""/LBH_Jakarta""><s>@</s><b>LBH_<strong>Jakarta</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/zoelfick/status/1213712047868919808"" dir=""ltr"" href=""https://t.co/LL39GpYrep"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/zoelfick/status/1213712047868919808""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/zoelfick/statu</span><span class=""invisible"">s/1213712047868919808</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/zoelfick/status/1213712047868919808']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"MJava010";"Mukti.java010@gmail.com";"1207316049571373061";"1213972365664608256";"/MJava010/status/1213972365664608256";"2020-01-05 23:55:41";1578268541;"Banjir di jakarta";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Banjir</strong> di <strong>jakarta</strong></p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"kakiangbagoes";"Pekaklonto 🇲🇨";"1151410409556938752";"1213972070754729984";"/kakiangbagoes/status/1213972070754729984";"2020-01-05 23:54:30";1578268470;"Kang @kangdede78 begini seharusnya Anies nangani banjir di Jakarta. https://twitter.com/kakiangbagoes/status/1213466881127878656 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Kang <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""235931838"" dir=""ltr"" href=""/kangdede78""><s>@</s><b>kangdede78</b></a> begini seharusnya Anies nangani <strong>banjir</strong> di <strong>Jakarta</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/kakiangbagoes/status/1213466881127878656"" dir=""ltr"" href=""https://t.co/uR8iBK7fFH"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/kakiangbagoes/status/1213466881127878656""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/kakiangbagoes/</span><span class=""invisible"">status/1213466881127878656</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/kakiangbagoes/status/1213466881127878656']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"pandibolobolo";"Raaf Rifandi";"218392698";"1213971924872597504";"/pandibolobolo/status/1213971924872597504";"2020-01-05 23:53:56";1578268436;"analisa yg nyebutin banjir jakarta itu formulasinya cmn 30% sumbangsih limpasan dari luar seperti klaim @pemudajawa yg katanya bersumber dari BPPT mba elisa tau? sy googling gak dapet berita atau publikasinya.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">analisa yg nyebutin <strong>banjir</strong> <strong>jakarta</strong> itu formulasinya cmn 30% sumbangsih limpasan dari luar seperti klaim <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""283279840"" dir=""ltr"" href=""/pemudajawa""><s>@</s><b>pemudajawa</b></a> yg katanya bersumber dari BPPT mba elisa tau? sy googling gak dapet berita atau publikasinya.</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1213970544627863552";"[{'screen_name': 'elisa_jkt', 'user_id': '44556194'}]"
"dssyapr";"dssyapr";"1187607832159371264";"1213971461573988352";"/dssyapr/status/1213971461573988352";"2020-01-05 23:52:05";1578268325;"Sy juga kurang update mengenai banjir di jakarta mas, tapi disini sy hanya mempertanyakan apalagi banjir itu terjadi disebabkan oleh curah hujan yg berlebih pd tahun ini, masa iya salahkan pak gub, emang dia yg minta hujan, gak kan";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Sy juga kurang update mengenai <strong>banjir</strong> di <strong>jakarta</strong> mas, tapi disini sy hanya mempertanyakan apalagi <strong>banjir</strong> itu terjadi disebabkan oleh curah hujan yg berlebih pd tahun ini, masa iya salahkan pak gub, emang dia yg minta hujan, gak kan</p>";"[]";"[]";False;"[]";"";0;0;2;True;True;"1213768056247160832";"[{'screen_name': 'DanielAO4', 'user_id': '411286106'}, {'screen_name': 'Gbmkti', 'user_id': '1033010817820577794'}]"
